instr,addr,pipe,call_count,cycles,running_time(us),detail
STI_XN_IMM,0x1168b9d8,SCALAR,1,264,0.000000,"dtype:B32,XN:X30=0x207c20,IMM:0xd1c,#POST:0,#IMM_TYPE:ALL_ONE,"
STI_XN_IMM,0x1168b9d4,SCALAR,1,264,0.000000,"dtype:B32,XN:X30=0x207c20,IMM:0xd14,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168b9d0,SCALAR,1,264,0.000000,"dtype:B16,XN:X30=0x207c20,IMM:0xd12,#POST:0,#IMM_TYPE:ALL_ONE,"
STI_XN_IMM,0x1168b9cc,SCALAR,1,264,0.000000,"dtype:B8,XN:X30=0x207c20,IMM:0xd10,#POST:0,#IMM_TYPE:ZERO,"
ST_XD_XN_IMM,0x1168bdd0,SCALAR,1,264,0.000000,"dtype:B32,XD:X1=0x3,XN:X30=0x207c20,IMM:0xc4c,"
STP_XI_XJ_XN,0x1168bdc8,SCALAR,1,264,0.000000,"dtype:B32,XI:X3=0,XJ:X4=0x1,XN:X6=0x207870,IMM:0,"
STP_XI_XJ_XN,0x1168b9a0,SCALAR,1,262,0.000000,"dtype:B64,XI:X0=0,XJ:X0=0,XN:X2=0x2078c0,IMM:0,"
STP_XI_XJ_XN,0x1168b9b0,SCALAR,1,262,0.000000,"dtype:B64,XI:X0=0,XJ:X0=0,XN:X2=0x207900,IMM:0x30,"
STP_XI_XJ_XN,0x1168b9ac,SCALAR,1,262,0.000000,"dtype:B64,XI:X0=0,XJ:X0=0,XN:X3=0x2078e0,IMM:0,"
STP_XI_XJ_XN,0x1168b9a4,SCALAR,1,262,0.000000,"dtype:B64,XI:X0=0,XJ:X0=0,XN:X3=0x2078e0,IMM:0x30,"
ST_XD_XN_IMM,0x1168b964,SCALAR,1,259,0.000000,"dtype:B64,XD:X0=0x40000000280,XN:X30=0x207c20,IMM:0x8c8,"
LD_XD_XN_IMM,0x1168e10c,SCALAR,1,257,0.000000,"dtype:B64,XD:X16=0,XN:X17=0x108000,IMM:0xff0,"
BAR,0x1168bd18,ALL,1,179,0.000000,"PIPE:ALL"
STI_XN_IMM,0x1168be70,SCALAR,1,44,0.000000,"dtype:B32,XN:X30=0x207c20,IMM:0xc44,#POST:0,#IMM_TYPE:ONE,"
ST_XD_XN_IMM,0x1168bac4,SCALAR,1,42,0.000000,"dtype:B8,XD:X3=0x5,XN:X30=0x207c20,IMM:0x13c,"
STI_XN_IMM,0x1168bab8,SCALAR,1,39,0.000000,"dtype:B32,XN:X30=0x207c20,IMM:0xd54,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168bab4,SCALAR,1,39,0.000000,"dtype:B16,XN:X30=0x207c20,IMM:0xd52,#POST:0,#IMM_TYPE:ALL_ONE,"
STI_XN_IMM,0x1168babc,SCALAR,1,39,0.000000,"dtype:B32,XN:X30=0x207c20,IMM:0xd5c,#POST:0,#IMM_TYPE:ALL_ONE,"
STI_XN_IMM,0x1168badc,SCALAR,1,38,0.000000,"dtype:B8,XN:X30=0x207c20,IMM:0x13d,#POST:0,#IMM_TYPE:ONE,"
ST_XD_XN_IMM,0x1168bac8,SCALAR,1,37,0.000000,"dtype:B32,XD:X4=0x30000,XN:X30=0x207c20,IMM:0xd58,"
ST_XD_XN_IMM,0x1168e120,SCALAR,1,37,0.000000,"dtype:B64,XD:X16=0,XN:X17=0x108000,IMM:0xff0,"
ST_XD_XN_IMM,0x1168beb8,SCALAR,1,37,0.000000,"dtype:B64,XD:X2=0x2,XN:X30=0x207c20,IMM:0x8c0,"
LD_XD_XN_IMM,0x1168bb0c,SCALAR,5,32,0.010000,"dtype:B8,XD:X2=0,XN:X1=0x207933,IMM:0,"
ST_XD_XN_IMM,0x1168ba0c,SCALAR,1,32,0.000000,"dtype:B32,XD:X4=0x10000,XN:X30=0x207c20,IMM:0xcfc,"
ST_XD_XN_IMM,0x1168ba90,SCALAR,1,32,0.000000,"dtype:B32,XD:X4=0x20000,XN:X30=0x207c20,IMM:0xd04,"
ST_XD_XN_IMM,0x1168bac0,SCALAR,1,24,0.000000,"dtype:B32,XD:X4=0x30000,XN:X30=0x207c20,IMM:0xcf4,"
DCCI,0x1168e180,FLOWCTRL,1,20,0.000000,"XN:X15=0,"
DIV,0x1168be9c,SCALAR,1,20,0.000000,"dtype:S64,XD:X15=0x4,XN:X3=0x8,XM:X0=0x2,"
STI_XN_IMM,0x1168ba8c,SCALAR,1,19,0.000000,"dtype:B32,XN:X30=0x207c20,IMM:0xd4c,#POST:0,#IMM_TYPE:ALL_ONE,"
STI_XN_IMM,0x1168ba88,SCALAR,1,19,0.000000,"dtype:B32,XN:X30=0x207c20,IMM:0xd44,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168ba84,SCALAR,1,19,0.000000,"dtype:B16,XN:X30=0x207c20,IMM:0xd42,#POST:0,#IMM_TYPE:ALL_ONE,"
STI_XN_IMM,0x1168ba80,SCALAR,1,19,0.000000,"dtype:B8,XN:X30=0x207c20,IMM:0xd40,#POST:0,#IMM_TYPE:ZERO,"
ST_XD_XN_IMM,0x1168ba94,SCALAR,1,18,0.000000,"dtype:B32,XD:X4=0x20000,XN:X30=0x207c20,IMM:0xd48,"
MOVEMASK,0x1168ba20,VECTOR,1,16,0.000000,"XN:X1=0xffffffffffffffff,Id:81"
MOVEMASK,0x1168b908,VECTOR,1,16,0.000000,"XN:X0=0xffffffffffffffff,Id:11"
MOVEMASK,0x1168b90c,VECTOR,1,16,0.000000,"XN:X0=0xffffffffffffffff,Id:12"
MOVEMASK,0x1168ba3c,VECTOR,1,16,0.000000,"XN:X1=0xffffffffffffffff,Id:88"
STI_XN_IMM,0x1168bab0,SCALAR,1,15,0.000000,"dtype:B8,XN:X30=0x207c20,IMM:0xd50,#POST:0,#IMM_TYPE:ZERO,"
LD_XD_XN_IMM,0x1168de58,SCALAR,1,8,0.000000,"dtype:B32,XD:X0=0,XN:X30=0x207c20,IMM:0xc40,"
LDP_XI_XJ_XN,0x1168de64,SCALAR,1,7,0.000000,"dtype:B32,XI:X4=0,XJ:X3=0,XN:X3=0x207864,IMM:0,"
LD_XD_XN_IMM,0x1168bde0,SCALAR,1,5,0.000000,"dtype:B32,XD:X3=0,XN:X30=0x207c20,IMM:0xc4c,"
LD_XD_XN_IMM,0x1168bd34,SCALAR,1,5,0.000000,"dtype:B64,XD:X1=0,XN:X30=0x207c20,IMM:0x2c8,"
CMP_IMM,0x1168bb10,SCALAR,5,5,0.000000,"dtype:S64,XN:X2=0xff,IMM:0xff,cond_op:EQ,"
LDP_XI_XJ_XN,0x1168bdd4,SCALAR,1,5,0.000000,"dtype:B32,XI:X1=0,XJ:X2=0,XN:X2=0x207870,IMM:0,"
LD_XD_XN_IMM,0x1168bdf4,SCALAR,1,5,0.000000,"dtype:B32,XD:X0=0,XN:X30=0x207c20,IMM:0x2c4,"
LD_XD_XN_IMM,0x1168bdb0,SCALAR,1,5,0.000000,"dtype:B32,XD:X0=0,XN:X30=0x207c20,IMM:0xc48,"
ADD_IMM,0x1168bb00,SCALAR,5,5,0.000000,"dtype:S64,XD:X1=0x207943,XN:X1=0x207933,IMM:0x10,"
LD_XD_XN_IMM,0x1168be04,SCALAR,1,5,0.000000,"dtype:B64,XD:X4=0,XN:X30=0x207c20,IMM:0x2c8,"
ZEROEXT,0x1168bafc,SCALAR,5,5,0.000000,"dtype:U8,XD:X4=0x5,XN:X3=0x5,"
ZEROEXT,0x1168baf8,SCALAR,5,5,0.000000,"dtype:U8,XD:X2=0x1,XN:X0=0x1,"
LD_XD_XN_IMM,0x1168be1c,SCALAR,1,5,0.000000,"dtype:B8,XD:X6=0,XN:X30=0x207c20,IMM:0x2d0,"
LD_XD_XN_IMM,0x1168bd38,SCALAR,1,5,0.000000,"dtype:B8,XD:X2=0,XN:X30=0x207c20,IMM:0x2d0,"
ADD_IMM,0x1168baf4,SCALAR,5,5,0.000000,"dtype:S64,XD:X0=0x1,XN:X0=0,IMM:0x1,"
LD_XD_XN_IMM,0x1168bd20,SCALAR,1,5,0.000000,"dtype:B32,XD:X0=0,XN:X30=0x207c20,IMM:0x2c0,"
LDP_XI_XJ_XN,0x1168bd28,SCALAR,1,5,0.000000,"dtype:B32,XI:X5=0,XJ:X3=0,XN:X3=0x207ee0,IMM:0,"
LD_XD_XN_IMM,0x1168b92c,SCALAR,1,5,0.000000,"dtype:B64,XD:X1=0,XN:X0=0x106b7e00,IMM:0x68,"
LD_XD_XN_IMM,0x1168b93c,SCALAR,1,5,0.000000,"dtype:B64,XD:X1=0,XN:X0=0x106b7e00,IMM:0x48,"
LD_XD_XN_IMM,0x1168de94,SCALAR,1,5,0.000000,"dtype:B8,XD:X2=0,XN:X30=0x207c20,IMM:0x13d,"
LDP_XI_XJ_XN,0x1168b954,SCALAR,1,5,0.000000,"dtype:B32,XI:X1=0,XJ:X2=0,XN:X0=0x106b7e00,IMM:0,"
LD_XD_XN_IMM,0x1168b94c,SCALAR,1,5,0.000000,"dtype:B64,XD:X1=0,XN:X0=0x106b7e00,IMM:0x8,"
LD_XD_XN_IMM,0x1168bea0,SCALAR,1,5,0.000000,"dtype:B64,XD:X0=0,XN:X30=0x207c20,IMM:0x8c8,"
LDP_XI_XJ_XN,0x1168de6c,SCALAR,1,5,0.000000,"dtype:B32,XI:X2=0,XJ:X1=0,XN:X1=0x20786c,IMM:0,"
LD_XD_XN_IMM,0x1168de80,SCALAR,1,5,0.000000,"dtype:B32,XD:X1=0,XN:X30=0x207c20,IMM:0xc54,"
LD_XD_XN_IMM,0x1168e124,SCALAR,1,5,0.000000,"dtype:B64,XD:X16=0,XN:X17=0x108000,IMM:0xfe0,"
MADD,0x1168be94,SCALAR,1,3,0.000000,"dtype:S64,XD:X3=0x8,XN:X2=0x2,XM:X0=0x4,"
MADD,0x1168b904,SCALAR,1,3,0.000000,"dtype:S64,XD:X29=0x207f40,XN:X15=0x20,XM:X17=0x8000,"
ADD,0x1168be14,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x22000,XN:X0=0,XM:X8=0x22000,"
MOV_XD_IMM,0x1168e108,SCALAR,1,1,0.000000,"XD:X15=0x520,IMM:0x520,"
MOVX8_XD_IMM,0x1168be0c,SCALAR,1,1,0.000000,"XD:X8=0x22000,IMM:0x4400,"
SUB,0x1168be10,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0xe000,XN:X5=0x30000,XM:X8=0x22000,"
OR,0x1168e118,SCALAR,1,1,0.000000,"dtype:B64,XD:X16=0,XN:X16=0,XM:X14=0,"
SUB_IMM,0x1168be18,SCALAR,1,1,0.000000,"dtype:S64,XD:X12=0x207680,XN:X30=0x207c20,IMM:0x5a0,"
MOVK,0x1168e104,SCALAR,1,1,0.000000,"XD:X17=0x108000,IMM:0x10,UIMM:0x1,"
MOV_XD_IMM,0x1168e100,SCALAR,1,1,0.000000,"XD:X17=0x8000,IMM:0x8000,"
SIGNEXT,0x1168dea0,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x1,XN:X1=0x1,"
MOV_XD_SPR,0x1168e110,SCALAR,1,1,0.000000,"XD:X14=0,SPR:STATUS,"
AND,0x1168e114,SCALAR,1,1,0.000000,"dtype:B64,XD:X14=0,XN:X14=0,XM:X15=0x520,"
MOVK,0x1168b8e0,SCALAR,1,1,0.000000,"XD:X29=0x107f40,IMM:0x10,UIMM:0x1,"
MOV_XD_IMM,0x1168e11c,SCALAR,1,1,0.000000,"XD:X15=0,IMM:0,"
ADD,0x1168be00,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x10000,XN:X0=0,XM:X1=0x10000,"
CMPN,0x1168e128,SCALAR,1,1,0.000000,"dtype:S64,XD:X14=0,XN:X15=0,XM:X14=0,cond_op:NE,"
SUB_IMM,0x1168bdfc,SCALAR,1,1,0.000000,"dtype:S64,XD:X12=0x2075c0,XN:X30=0x207c20,IMM:0x660,"
SUB,0x1168bdf8,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x20000,XN:X5=0x30000,XM:X1=0x10000,"
CMPN,0x1168e12c,SCALAR,1,1,0.000000,"dtype:S64,XD:X16=0x1,XN:X16=0,XM:X15=0,cond_op:EQ,"
AND,0x1168e130,SCALAR,1,1,0.000000,"dtype:B64,XD:X14=0,XN:X14=0,XM:X16=0x1,"
MOVX8_XD_IMM,0x1168bdec,SCALAR,1,1,0.000000,"XD:X1=0x10000,IMM:0x2000,"
MOV_SPR_XN,0x1168e134,SCALAR,1,1,0.000000,"SPR:CONDITION_FLAG,XN:X14=0,"
MOV_XD_IMM,0x1168e178,SCALAR,1,1,0.000000,"XD:X15=0,IMM:0,"
SIGNEXT,0x1168bde8,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0,XN:X1=0,"
MOV_XD_IMM,0x1168be64,SCALAR,1,1,0.000000,"XD:X0=0x1,IMM:0x1,"
SUB_IMM,0x1168de5c,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x207864,XN:X30=0x207c20,IMM:0x3bc,"
SIGNEXT,0x1168be78,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x3,XN:X3=0x3,"
SIGNEXT,0x1168be80,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x1,XN:X2=0x1,"
MOV_XD_SPR,0x1168be88,SCALAR,1,1,0.000000,"XD:X2=0x2,SPR:SUBBLOCKDIM,"
MOV_XD_SPR,0x1168be8c,SCALAR,1,1,0.000000,"XD:X0=0x4,SPR:BLOCKID,"
MOV_XD_SPR,0x1168be90,SCALAR,1,1,0.000000,"XD:X3=0,SPR:SUBBLOCKID,"
MOV_XD_SPR,0x1168be98,SCALAR,1,1,0.000000,"XD:X0=0x2,SPR:SUBBLOCKDIM,"
ADD_IMM,0x1168bea4,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x4000000047f,XN:X0=0x40000000280,IMM:0x1ff,"
ZEROEXT,0x1168bea8,SCALAR,1,1,0.000000,"dtype:U32,XD:X2=0x47f,XN:X0=0x4000000047f,"
SHR,0x1168beac,SCALAR,1,1,0.000000,"dtype:U64,XD:X2=0x2,DATA_SRC:IMM,IMM:0x9,"
ZEROEXT,0x1168beb0,SCALAR,1,1,0.000000,"dtype:U32,XD:X0=0x4,XN:X15=0x4,"
CMP,0x1168beb4,SCALAR,1,1,0.000000,"dtype:U64,XN:X2=0x2,XM:X0=0x4,cond_op:LE,"
MOV_XD_IMM,0x1168bec4,SCALAR,1,1,0.000000,"XD:X0=0x7e2,IMM:0x7e2,"
MOVK,0x1168bec8,SCALAR,1,1,0.000000,"XD:X0=0x7e2,IMM:0,UIMM:0x1,"
MOVK,0x1168becc,SCALAR,1,1,0.000000,"XD:X0=0x7e2,IMM:0,UIMM:0x2,"
MOVX8_XD_IMM,0x1168be24,SCALAR,1,1,0.000000,"XD:X8=0x26000,IMM:0x4c00,"
SUB_IMM,0x1168be44,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x207800,XN:X30=0x207c20,IMM:0x420,"
SUB_IMM,0x1168de60,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x20786c,XN:X30=0x207c20,IMM:0x3b4,"
ADD,0x1168be40,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x2c000,XN:X0=0,XM:X8=0x2c000,"
SUB,0x1168be3c,SCALAR,1,1,0.000000,"dtype:S64,XD:X5=0x4000,XN:X5=0x30000,XM:X8=0x2c000,"
SIGNEXT,0x1168de68,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0,XN:X0=0,"
SIGNEXT,0x1168de74,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x2,XN:X3=0x2,"
SIGNEXT,0x1168de7c,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0,XN:X1=0,"
MOVX8_XD_IMM,0x1168be38,SCALAR,1,1,0.000000,"XD:X8=0x2c000,IMM:0x5800,"
SIGNEXT,0x1168de88,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x1,XN:X4=0x1,"
SUB_IMM,0x1168be30,SCALAR,1,1,0.000000,"dtype:S64,XD:X12=0x207740,XN:X30=0x207c20,IMM:0x4e0,"
ADD,0x1168be2c,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x26000,XN:X0=0,XM:X8=0x26000,"
SIGNEXT,0x1168de90,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x3,XN:X2=0x3,"
CMP_IMM,0x1168de9c,SCALAR,1,1,0.000000,"dtype:S64,XN:X2=0x1,IMM:0,cond_op:NE,"
