instr,addr,pipe,call_count,cycles,running_time(us),detail
STP_XI_XJ_XN,0x1168be20,SCALAR,1,288,0.000000,"dtype:B32,XI:X9=0xe000,XJ:X8=0x22000,XN:X12=0x2ef680,IMM:0,"
ST_XD_XN_IMM,0x1168bd58,SCALAR,1,288,0.000000,"dtype:B64,XD:X1=0x2ef970,XN:X30=0x2efc18,IMM:0x950,"
ST_XD_XN_IMM,0x1168bd5c,SCALAR,1,288,0.000000,"dtype:B8,XD:X2=0x9,XN:X30=0x2efc18,IMM:0x958,"
STP_XI_XJ_XN,0x1168bd60,SCALAR,1,288,0.000000,"dtype:B32,XI:X6=0x10000,XJ:X4=0x20000,XN:X9=0x2ef620,IMM:0,"
ST_XD_XN_IMM,0x1168b928,SCALAR,1,287,0.000000,"dtype:B16,XD:X1=0xfb84,XN:X30=0x2efc18,IMM:0x8ce,"
STI_XN_IMM,0x1168bd3c,SCALAR,1,287,0.000000,"dtype:B64,XN:X30=0x2efc18,IMM:0xc60,#POST:0,#IMM_TYPE:ZERO,"
STP_XI_XJ_XN,0x1168bd7c,SCALAR,1,287,0.000000,"dtype:B32,XI:X6=0xc000,XJ:X4=0x24000,XN:X9=0x2ef6e0,IMM:0,"
STP_XI_XJ_XN,0x1168bd9c,SCALAR,1,287,0.000000,"dtype:B32,XI:X0=0x8000,XJ:X3=0x28000,XN:X4=0x2ef7a0,IMM:0,"
ST_XD_XN_IMM,0x1168bda0,SCALAR,1,287,0.000000,"dtype:B64,XD:X1=0x2ef970,XN:X30=0x2efc18,IMM:0xb90,"
ST_XD_XN_IMM,0x1168bd74,SCALAR,1,286,0.000000,"dtype:B64,XD:X1=0x2ef970,XN:X30=0x2efc18,IMM:0xa10,"
ST_XD_XN_IMM,0x1168bd78,SCALAR,1,286,0.000000,"dtype:B8,XD:X2=0x9,XN:X30=0x2efc18,IMM:0xa18,"
STI_XN_IMM,0x1168ba38,SCALAR,1,285,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xd44,#POST:0,#IMM_TYPE:ALL_ONE,"
ST_XD_XN_IMM,0x1168ba48,SCALAR,1,284,0.000000,"dtype:B32,XD:X4=0x10000,XN:X30=0x2efc18,IMM:0xd40,"
ST_XD_XN_IMM,0x1168bd94,SCALAR,1,284,0.000000,"dtype:B64,XD:X1=0x2ef970,XN:X30=0x2efc18,IMM:0xad0,"
ST_XD_XN_IMM,0x1168bd98,SCALAR,1,284,0.000000,"dtype:B8,XD:X2=0x9,XN:X30=0x2efc18,IMM:0xad8,"
ST_XD_XN_IMM,0x1168bdb8,SCALAR,1,284,0.000000,"dtype:B8,XD:X2=0x9,XN:X30=0x2efc18,IMM:0xb98,"
ST_XD_XN_IMM,0x1168be60,SCALAR,1,283,0.000000,"dtype:B8,XD:X6=0x9,XN:X30=0x2efc18,IMM:0xb38,"
ST_XD_XN_IMM,0x1168be5c,SCALAR,1,283,0.000000,"dtype:B64,XD:X4=0x2ef970,XN:X30=0x2efc18,IMM:0xb30,"
ST_XD_XN_IMM,0x1168b938,SCALAR,1,281,0.000000,"dtype:B64,XD:X1=0x1168a000,XN:X30=0x2efc18,IMM:0x8c0,"
ST_XD_XN_IMM,0x1168be54,SCALAR,1,280,0.000000,"dtype:B64,XD:X4=0x2ef970,XN:X30=0x2efc18,IMM:0xa70,"
ST_XD_XN_IMM,0x1168be58,SCALAR,1,280,0.000000,"dtype:B8,XD:X6=0x9,XN:X30=0x2efc18,IMM:0xa78,"
ST_XD_XN_IMM,0x1168be4c,SCALAR,1,279,0.000000,"dtype:B64,XD:X4=0x2ef970,XN:X30=0x2efc18,IMM:0x9b0,"
ST_XD_XN_IMM,0x1168be50,SCALAR,1,279,0.000000,"dtype:B8,XD:X6=0x9,XN:X30=0x2efc18,IMM:0x9b8,"
STI_XN_IMM,0x1168ba08,SCALAR,1,278,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xd34,#POST:0,#IMM_TYPE:ALL_ONE,"
STI_XN_IMM,0x1168ba04,SCALAR,1,278,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xd2c,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168ba00,SCALAR,1,278,0.000000,"dtype:B16,XN:X30=0x2efc18,IMM:0xd2a,#POST:0,#IMM_TYPE:ALL_ONE,"
ST_XD_XN_IMM,0x1168ba10,SCALAR,1,277,0.000000,"dtype:B32,XD:X4=0x10000,XN:X30=0x2efc18,IMM:0xd30,"
STI_XN_IMM,0x1168ba84,SCALAR,1,276,0.000000,"dtype:B16,XN:X30=0x2efc18,IMM:0xd4a,#POST:0,#IMM_TYPE:ALL_ONE,"
STI_XN_IMM,0x1168ba80,SCALAR,1,276,0.000000,"dtype:B8,XN:X30=0x2efc18,IMM:0xd48,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168ba34,SCALAR,1,275,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xd3c,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168ba30,SCALAR,1,275,0.000000,"dtype:B16,XN:X30=0x2efc18,IMM:0xd3a,#POST:0,#IMM_TYPE:ALL_ONE,"
STI_XN_IMM,0x1168ba28,SCALAR,1,275,0.000000,"dtype:B8,XN:X30=0x2efc18,IMM:0xd38,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168b990,SCALAR,1,275,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xcf8,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168b994,SCALAR,1,275,0.000000,"dtype:B64,XN:X30=0x2efc18,IMM:0xd10,#POST:0,#IMM_TYPE:ZERO,"
STP_XI_XJ_XN,0x1168b9e4,SCALAR,1,272,0.000000,"dtype:B64,XI:X4=0x80000,XJ:X3=0x2ef930,XN:X2=0x2efd60,IMM:0,"
STI_XN_IMM,0x1168b9f8,SCALAR,1,270,0.000000,"dtype:B8,XN:X30=0x2efc18,IMM:0x158,#POST:0,#IMM_TYPE:ONE,"
STP_XI_XJ_XN,0x1168b9b4,SCALAR,1,269,0.000000,"dtype:B64,XI:X0=0,XJ:X0=0,XN:X2=0x2ef900,IMM:0,"
ST_XD_XN_IMM,0x1168b950,SCALAR,1,268,0.000000,"dtype:B64,XD:X1=0x11549400,XN:X30=0x2efc18,IMM:0x8b8,"
STP_XI_XJ_XN,0x1168bdac,SCALAR,1,267,0.000000,"dtype:B32,XI:X8=0x2,XJ:X1=0x3,XN:X3=0x2ef868,IMM:0,"
STI_XN_IMM,0x1168b9cc,SCALAR,1,265,0.000000,"dtype:B8,XN:X30=0x2efc18,IMM:0xd18,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168bdbc,SCALAR,1,265,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xc48,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168b9d8,SCALAR,1,265,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xd24,#POST:0,#IMM_TYPE:ALL_ONE,"
ST_XD_XN_IMM,0x1168b9dc,SCALAR,1,265,0.000000,"dtype:B32,XD:X4=0x80000,XN:X30=0x2efc18,IMM:0xd00,"
STI_XN_IMM,0x1168b9d4,SCALAR,1,265,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xd1c,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168b9d0,SCALAR,1,265,0.000000,"dtype:B16,XN:X30=0x2efc18,IMM:0xd1a,#POST:0,#IMM_TYPE:ALL_ONE,"
STP_XI_XJ_XN,0x1168bdcc,SCALAR,1,263,0.000000,"dtype:B32,XI:X2=0,XJ:X3=0x1,XN:X4=0x2ef870,IMM:0,"
STP_XI_XJ_XN,0x1168b9b0,SCALAR,1,262,0.000000,"dtype:B64,XI:X0=0,XJ:X0=0,XN:X2=0x2ef900,IMM:0x30,"
STP_XI_XJ_XN,0x1168b9ac,SCALAR,1,262,0.000000,"dtype:B64,XI:X0=0,XJ:X0=0,XN:X3=0x2ef8e0,IMM:0,"
STP_XI_XJ_XN,0x1168b9a4,SCALAR,1,262,0.000000,"dtype:B64,XI:X0=0,XJ:X0=0,XN:X3=0x2ef8e0,IMM:0x30,"
STP_XI_XJ_XN,0x1168b9a0,SCALAR,1,262,0.000000,"dtype:B64,XI:X0=0,XJ:X0=0,XN:X2=0x2ef8c0,IMM:0,"
ST_XD_XN_IMM,0x1168b964,SCALAR,1,260,0.000000,"dtype:B64,XD:X0=0x40000000280,XN:X30=0x2efc18,IMM:0x8d8,"
LD_XD_XN_IMM,0x1168e118,SCALAR,1,259,0.000000,"dtype:B64,XD:X16=0,XN:X17=0x108000,IMM:0xff0,"
BAR,0x1168bd18,ALL,1,179,0.000000,"PIPE:ALL"
ST_XD_XN_IMM,0x1168bac4,SCALAR,1,44,0.000000,"dtype:B8,XD:X3=0x5,XN:X30=0x2efc18,IMM:0x144,"
STI_XN_IMM,0x1168be74,SCALAR,1,42,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xc4c,#POST:0,#IMM_TYPE:ONE,"
STI_XN_IMM,0x1168babc,SCALAR,1,41,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xd64,#POST:0,#IMM_TYPE:ALL_ONE,"
STI_XN_IMM,0x1168bab8,SCALAR,1,41,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xd5c,#POST:0,#IMM_TYPE:ZERO,"
STI_XN_IMM,0x1168bab4,SCALAR,1,41,0.000000,"dtype:B16,XN:X30=0x2efc18,IMM:0xd5a,#POST:0,#IMM_TYPE:ALL_ONE,"
REM,0x1168c0cc,SCALAR,2,40,0.010000,"dtype:U64,XD:X2=0,XN:X4=0,XM:X2=0x28,"
ST_XD_XN_IMM,0x1168bf9c,SCALAR,1,40,0.000000,"dtype:B64,XD:X0=0x1,XN:X30=0x2efc18,IMM:0x8f8,"
STI_XN_IMM,0x1168badc,SCALAR,1,40,0.000000,"dtype:B8,XN:X30=0x2efc18,IMM:0x145,#POST:0,#IMM_TYPE:ONE,"
ST_XD_XN_IMM,0x1168bac8,SCALAR,1,39,0.000000,"dtype:B32,XD:X4=0x30000,XN:X30=0x2efc18,IMM:0xd60,"
ST_XD_XN_IMM,0x1168bfac,SCALAR,1,38,0.000000,"dtype:B64,XD:X0=0x2800,XN:X30=0x2efc18,IMM:0x8f0,"
ST_XD_XN_IMM,0x1168bff4,SCALAR,1,37,0.000000,"dtype:B64,XD:X4=0x400,XN:X30=0x2efc18,IMM:0x928,"
ST_XD_XN_IMM,0x1168bff8,SCALAR,1,37,0.000000,"dtype:B64,XD:X1=0x2e8000,XN:X30=0x2efc18,IMM:0x940,"
ST_XD_XN_IMM,0x1168bf64,SCALAR,1,37,0.000000,"dtype:B64,XD:X2=0x5000,XN:X30=0x2efc18,IMM:0x890,"
ST_XD_XN_IMM,0x1168c000,SCALAR,1,37,0.000000,"dtype:B64,XD:X3=0x2,XN:X30=0x2efc18,IMM:0x8b0,"
ST_XD_XN_IMM,0x1168c004,SCALAR,1,37,0.000000,"dtype:B64,XD:X5=0x12,XN:X30=0x2efc18,IMM:0x8a8,"
ST_XD_XN_IMM,0x1168e12c,SCALAR,1,37,0.000000,"dtype:B64,XD:X16=0,XN:X17=0x108000,IMM:0xff0,"
ST_XD_XN_IMM,0x1168bf78,SCALAR,1,35,0.000000,"dtype:B64,XD:X2=0x20,XN:X30=0x2efc18,IMM:0x888,"
ST_XD_XN_IMM,0x1168bf80,SCALAR,1,35,0.000000,"dtype:B64,XD:X1=0x1,XN:X30=0x2efc18,IMM:0x898,"
LD_XD_XN_IMM,0x1168bb0c,SCALAR,5,34,0.020000,"dtype:B8,XD:X2=0,XN:X1=0x2ef933,IMM:0,"
ST_XD_XN_IMM,0x1168ba90,SCALAR,1,34,0.000000,"dtype:B32,XD:X4=0x20000,XN:X30=0x2efc18,IMM:0xd0c,"
ST_XD_XN_IMM,0x1168ba0c,SCALAR,1,32,0.000000,"dtype:B32,XD:X4=0x10000,XN:X30=0x2efc18,IMM:0xd04,"
ST_XD_XN_IMM,0x1168bac0,SCALAR,1,26,0.000000,"dtype:B32,XD:X4=0x30000,XN:X30=0x2efc18,IMM:0xcfc,"
STI_XN_IMM,0x1168ba8c,SCALAR,1,21,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xd54,#POST:0,#IMM_TYPE:ALL_ONE,"
DCCI,0x1168e18c,FLOWCTRL,1,21,0.000000,"XN:X15=0,"
STI_XN_IMM,0x1168ba88,SCALAR,1,21,0.000000,"dtype:B32,XN:X30=0x2efc18,IMM:0xd4c,#POST:0,#IMM_TYPE:ZERO,"
ST_XD_XN_IMM,0x1168ba94,SCALAR,1,20,0.000000,"dtype:B32,XD:X4=0x20000,XN:X30=0x2efc18,IMM:0xd50,"
ST_XD_XN_IMM,0x1168bffc,SCALAR,1,18,0.000000,"dtype:B64,XD:X0=0x3ff,XN:X30=0x2efc18,IMM:0x880,"
STI_XN_IMM,0x1168bab0,SCALAR,1,17,0.000000,"dtype:B8,XN:X30=0x2efc18,IMM:0xd58,#POST:0,#IMM_TYPE:ZERO,"
MOVEMASK,0x1168b908,VECTOR,1,16,0.000000,"XN:X0=0xffffffffffffffff,Id:11"
MOVEMASK,0x1168b90c,VECTOR,1,16,0.000000,"XN:X0=0xffffffffffffffff,Id:12"
MOVEMASK,0x1168ba20,VECTOR,1,16,0.000000,"XN:X1=0xffffffffffffffff,Id:81"
MOVEMASK,0x1168ba3c,VECTOR,1,16,0.000000,"XN:X1=0xffffffffffffffff,Id:88"
ST_XD_XN_IMM,0x1168c008,SCALAR,1,16,0.000000,"dtype:B64,XD:X6=0x14,XN:X30=0x2efc18,IMM:0x8a0,"
LD_XD_XN_IMM,0x1168be88,SCALAR,1,12,0.000000,"dtype:B64,XD:X1=0,XN:X30=0x2efc18,IMM:0x8d8,"
MADD,0x1168c0c4,SCALAR,2,6,0.000000,"dtype:S64,XD:X1=0x25,XN:X0=0x2,XM:X5=0x12,"
LD_XD_XN_IMM,0x1168be04,SCALAR,1,5,0.000000,"dtype:B64,XD:X4=0,XN:X30=0x2efc18,IMM:0x2d0,"
LD_XD_XN_IMM,0x1168bd20,SCALAR,1,5,0.000000,"dtype:B32,XD:X0=0,XN:X30=0x2efc18,IMM:0x2c8,"
LDP_XI_XJ_XN,0x1168beac,SCALAR,1,5,0.000000,"dtype:B32,XI:X4=0,XJ:X3=0,XN:X3=0x2ef864,IMM:0,"
LDP_XI_XJ_XN,0x1168bd28,SCALAR,1,5,0.000000,"dtype:B32,XI:X5=0,XJ:X3=0,XN:X3=0x2efee0,IMM:0,"
LDP_XI_XJ_XN,0x1168beb4,SCALAR,1,5,0.000000,"dtype:B32,XI:X2=0,XJ:X1=0,XN:X1=0x2ef86c,IMM:0,"
LD_XD_XN_IMM,0x1168bd34,SCALAR,1,5,0.000000,"dtype:B64,XD:X1=0,XN:X30=0x2efc18,IMM:0x2d0,"
CMP_IMM,0x1168bb10,SCALAR,5,5,0.000000,"dtype:S64,XN:X2=0xff,IMM:0xff,cond_op:EQ,"
LD_XD_XN_IMM,0x1168bd38,SCALAR,1,5,0.000000,"dtype:B8,XD:X2=0,XN:X30=0x2efc18,IMM:0x2d8,"
LD_XD_XN_IMM,0x1168bdb0,SCALAR,1,5,0.000000,"dtype:B32,XD:X0=0,XN:X30=0x2efc18,IMM:0xc50,"
LD_XD_XN_IMM,0x1168bdec,SCALAR,1,5,0.000000,"dtype:B32,XD:X2=0,XN:X30=0x2efc18,IMM:0x2cc,"
LD_XD_XN_IMM,0x1168bec8,SCALAR,1,5,0.000000,"dtype:B32,XD:X1=0,XN:X30=0x2efc18,IMM:0xc5c,"
LD_XD_XN_IMM,0x1168bde0,SCALAR,1,5,0.000000,"dtype:B32,XD:X3=0,XN:X30=0x2efc18,IMM:0xc54,"
LD_XD_XN_IMM,0x1168bf54,SCALAR,1,5,0.000000,"dtype:B64,XD:X4=0,XN:X30=0x2efc18,IMM:0x8d8,"
LDP_XI_XJ_XN,0x1168bdd4,SCALAR,1,5,0.000000,"dtype:B32,XI:X2=0,XJ:X1=0,XN:X1=0x2ef870,IMM:0,"
LD_XD_XN_IMM,0x1168bedc,SCALAR,1,5,0.000000,"dtype:B8,XD:X2=0,XN:X30=0x2efc18,IMM:0x145,"
LDP_XI_XJ_XN,0x1168b954,SCALAR,1,5,0.000000,"dtype:B32,XI:X1=0,XJ:X2=0,XN:X0=0x106b7e00,IMM:0,"
LD_XD_XN_IMM,0x1168b94c,SCALAR,1,5,0.000000,"dtype:B64,XD:X1=0,XN:X0=0x106b7e00,IMM:0x8,"
LD_XD_XN_IMM,0x1168b92c,SCALAR,1,5,0.000000,"dtype:B64,XD:X1=0,XN:X0=0x106b7e00,IMM:0x68,"
LD_XD_XN_IMM,0x1168b93c,SCALAR,1,5,0.000000,"dtype:B64,XD:X1=0,XN:X0=0x106b7e00,IMM:0x48,"
LD_XD_XN_IMM,0x1168bea0,SCALAR,1,5,0.000000,"dtype:B32,XD:X0=0,XN:X30=0x2efc18,IMM:0xc48,"
LD_XD_XN_IMM,0x1168e130,SCALAR,1,5,0.000000,"dtype:B64,XD:X16=0,XN:X17=0x108000,IMM:0xfe0,"
ADD_IMM,0x1168bb00,SCALAR,5,5,0.000000,"dtype:S64,XD:X1=0x2ef943,XN:X1=0x2ef933,IMM:0x10,"
ZEROEXT,0x1168bafc,SCALAR,5,5,0.000000,"dtype:U8,XD:X4=0x5,XN:X3=0x5,"
ZEROEXT,0x1168baf8,SCALAR,5,5,0.000000,"dtype:U8,XD:X2=0x1,XN:X0=0x1,"
ADD_IMM,0x1168baf4,SCALAR,5,5,0.000000,"dtype:S64,XD:X0=0x1,XN:X0=0,IMM:0x1,"
LD_XD_XN_IMM,0x1168be1c,SCALAR,1,5,0.000000,"dtype:B8,XD:X6=0,XN:X30=0x2efc18,IMM:0x2d8,"
MUL,0x1168c0bc,SCALAR,2,4,0.000000,"dtype:S64,XD:X2=0x28,XN:X2=0x2,XM:X6=0x14,"
MADD,0x1168b904,SCALAR,1,3,0.000000,"dtype:S64,XD:X29=0x2eff40,XN:X15=0x3d,XM:X17=0x8000,"
MOV_XD_SPR,0x1168c0b0,SCALAR,2,2,0.000000,"XD:X0=0x2,SPR:SUBBLOCKDIM,"
ZEROEXT,0x1168c0d0,SCALAR,2,2,0.000000,"dtype:U32,XD:X0=0x25,XN:X1=0x25,"
ZEROEXT,0x1168c0c8,SCALAR,2,2,0.000000,"dtype:U32,XD:X2=0x28,XN:X2=0x28,"
ZEROEXT,0x1168c0c0,SCALAR,2,2,0.000000,"dtype:U32,XD:X4=0,XN:X8=0,"
MOV_XD_SPR,0x1168c0b8,SCALAR,2,2,0.000000,"XD:X2=0x2,SPR:SUBBLOCKDIM,"
MOV_XD_SPR,0x1168c0b4,SCALAR,2,2,0.000000,"XD:X1=0x1,SPR:SUBBLOCKID,"
ADD_IMM,0x1168c0a8,SCALAR,2,2,0.000000,"dtype:S64,XD:X8=0x1,XN:X8=0,IMM:0x1,"
CMPN,0x1168e138,SCALAR,1,1,0.000000,"dtype:S64,XD:X16=0x1,XN:X16=0,XM:X15=0,cond_op:EQ,"
CMP_IMM,0x1168bee4,SCALAR,1,1,0.000000,"dtype:S64,XN:X2=0x1,IMM:0,cond_op:NE,"
MOV_XD_SPR,0x1168e11c,SCALAR,1,1,0.000000,"XD:X14=0,SPR:STATUS,"
MOVK,0x1168b8e0,SCALAR,1,1,0.000000,"XD:X29=0x107f40,IMM:0x10,UIMM:0x1,"
AND,0x1168e13c,SCALAR,1,1,0.000000,"dtype:B64,XD:X14=0,XN:X14=0,XM:X16=0x1,"
CMPN,0x1168e134,SCALAR,1,1,0.000000,"dtype:S64,XD:X14=0,XN:X15=0,XM:X14=0,cond_op:NE,"
SIGNEXT,0x1168bee8,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x1,XN:X1=0x1,"
MOV_XD_IMM,0x1168bef8,SCALAR,1,1,0.000000,"XD:X0=0x882,IMM:0x882,"
MOV_SPR_XN,0x1168e140,SCALAR,1,1,0.000000,"SPR:CONDITION_FLAG,XN:X14=0,"
MOV_XD_IMM,0x1168be68,SCALAR,1,1,0.000000,"XD:X2=0x1,IMM:0x1,"
MOV_XD_IMM,0x1168e184,SCALAR,1,1,0.000000,"XD:X15=0,IMM:0,"
SUB_IMM,0x1168bea4,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x2ef864,XN:X30=0x2efc18,IMM:0x3b4,"
SIGNEXT,0x1168bed8,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x3,XN:X2=0x3,"
MOV_XD_IMM,0x1168e128,SCALAR,1,1,0.000000,"XD:X15=0,IMM:0,"
SIGNEXT,0x1168bed0,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x1,XN:X4=0x1,"
SIGNEXT,0x1168be7c,SCALAR,1,1,0.000000,"dtype:S32,XD:X2=0x3,XN:X3=0x3,"
SIGNEXT,0x1168bec4,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0,XN:X1=0,"
SIGNEXT,0x1168be84,SCALAR,1,1,0.000000,"dtype:S32,XD:X2=0x1,XN:X1=0x1,"
SIGNEXT,0x1168bebc,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x2,XN:X3=0x2,"
OR,0x1168e124,SCALAR,1,1,0.000000,"dtype:B64,XD:X16=0,XN:X16=0,XM:X14=0,"
ADD_IMM,0x1168be90,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x4000000047f,XN:X1=0x40000000280,IMM:0x1ff,"
SIGNEXT,0x1168beb0,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0,XN:X0=0,"
ZEROEXT,0x1168be94,SCALAR,1,1,0.000000,"dtype:U32,XD:X3=0x47f,XN:X1=0x4000000047f,"
SUB_IMM,0x1168bea8,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x2ef86c,XN:X30=0x2efc18,IMM:0x3ac,"
AND,0x1168e120,SCALAR,1,1,0.000000,"dtype:B64,XD:X14=0,XN:X14=0,XM:X15=0x520,"
NEG,0x1168bfd0,SCALAR,1,1,0.000000,"dtype:S64,XD:X27=0xffffffffffffffff,XN:X27=0x1,"
MOVK,0x1168bfe8,SCALAR,1,1,0.000000,"XD:X23=0xff00000000000000,IMM:0xff00,UIMM:0x3,"
CMPN,0x1168bf90,SCALAR,1,1,0.000000,"dtype:U64,XD:X0=0x1,XN:X1=0x280,XM:X0=0x10000,cond_op:LT,"
AND,0x1168bf94,SCALAR,1,1,0.000000,"dtype:B64,XD:X0=0x1,XN:X0=0x1,XM:X2=0x1,"
